Date,Region,total_streams
2017-03-20,ee,100457
2017-03-20,es,9519306
2017-03-20,fi,3149355
2017-03-20,fr,7501844
2017-03-20,gb,27232648
2017-03-20,global,251302076
2017-03-20,gr,152131
2017-03-20,gt,378720
2017-03-20,hk,844923
2017-03-20,hn,211874
2017-03-20,hu,413116
2017-03-20,id,3107714
2017-03-20,ie,2020546
2017-03-20,is,283183
2017-03-20,it,5106799
2017-03-20,jp,617376
2017-03-20,lt,109884
2017-03-20,lu,28720
2017-03-20,lv,100728
2017-03-20,mx,15223211
2017-03-20,my,1868131
2017-03-20,nl,12427839
2017-03-20,no,5809172
2017-03-20,nz,2398309
2017-03-20,pa,289200
2017-03-20,pe,2481577
2017-03-20,ph,9807764
2017-03-20,pl,1934293
2017-03-20,pt,1434694
2017-03-20,py,348458
2017-03-20,se,10526847
2017-03-20,sg,2094366
2017-03-20,sk,104947
2017-03-20,sv,170527
2017-03-20,tr,1991312
2017-03-20,tw,1196993
2017-03-20,us,96540599
2017-03-20,uy,448239
2017-03-21,ar,6408523
2017-03-21,at,864165
2017-03-21,au,9526979
2017-03-21,be,1686109
2017-03-21,bo,209805
2017-03-21,br,14774968
2017-03-21,ca,11651930
2017-03-21,ch,1413978
2017-03-21,cl,5429237
2017-03-21,co,2138186
2017-03-21,cr,973554
2017-03-21,cz,549063
2017-03-21,de,14826935
2017-03-21,dk,4548303
2017-03-21,do,374179
2017-03-21,ec,718345
2017-03-21,ee,90648
2017-03-21,es,9536424
2017-03-21,fi,3067901
2017-03-21,fr,7532782
2017-03-21,gb,26156962
2017-03-21,global,247566066
2017-03-21,gr,148488
2017-03-21,gt,416354
2017-03-21,hk,853920
2017-03-21,hn,238047
2017-03-21,hu,409185
2017-03-21,id,3049286
2017-03-21,ie,1867576
2017-03-21,is,265437
2017-03-21,it,5248519
2017-03-21,jp,568965
2017-03-21,lt,105573
2017-03-21,lu,31323
2017-03-21,lv,104604
2017-03-21,mx,16091872
2017-03-21,my,1897514
2017-03-21,nl,12516753
2017-03-21,no,5777201
2017-03-21,nz,2366930
2017-03-21,pa,306570
2017-03-21,pe,2705172
2017-03-21,ph,9835227
2017-03-21,pl,1951565
2017-03-21,pt,1470956
2017-03-21,py,361895
2017-03-21,se,10370933
2017-03-21,sg,2113111
2017-03-21,sk,107573
2017-03-21,sv,177452
2017-03-21,tr,2007771
2017-03-21,tw,1200472
2017-03-21,us,93466119
2017-03-21,uy,462452
2017-03-22,ar,6538341
2017-03-22,at,863934
2017-03-22,au,9495508
2017-03-22,be,1779184
2017-03-22,bo,208133
2017-03-22,br,15139889
2017-03-22,ca,10984869
2017-03-22,ch,1423890
2017-03-22,cl,5492077
2017-03-22,co,2252304
2017-03-22,cr,976072
2017-03-22,cz,551988
2017-03-22,de,14817609
2017-03-22,dk,4683362
2017-03-22,do,387994
2017-03-22,ec,725549
2017-03-22,ee,89175
2017-03-22,es,9438882
2017-03-22,fi,3110119
2017-03-22,fr,8094378
2017-03-22,gb,24278527
2017-03-22,global,241685459
2017-03-22,gr,153168
2017-03-22,gt,429822
2017-03-22,hk,825593
2017-03-22,hn,241817
2017-03-22,hu,411308
2017-03-22,id,3059562
2017-03-22,ie,1804108
2017-03-22,is,249833
2017-03-22,it,5378644
2017-03-22,jp,555740
2017-03-22,lt,107694
2017-03-22,lu,30717
2017-03-22,lv,102002
2017-03-22,mx,16684347
2017-03-22,my,1902095
2017-03-22,nl,12253040
2017-03-22,no,5835251
2017-03-22,nz,2369547
2017-03-22,pa,292184
2017-03-22,pe,2727979
2017-03-22,ph,10028409
2017-03-22,pl,1921220
2017-03-22,pt,1441376
2017-03-22,py,359396
2017-03-22,se,10536636
2017-03-22,sg,2113194
2017-03-22,sk,109875
2017-03-22,sv,187684
2017-03-22,tr,2056111
2017-03-22,tw,1244381
2017-03-22,us,89024726
2017-03-22,uy,472158
2017-03-23,ar,6835367
2017-03-23,at,864012
2017-03-23,au,9280339
2017-03-23,be,1691427
2017-03-23,bo,202078
2017-03-23,br,15288921
2017-03-23,ca,10637451
2017-03-23,ch,1415060
2017-03-23,cl,5391688
2017-03-23,co,2162124
2017-03-23,cr,974008
2017-03-23,cz,583810
2017-03-23,de,14951160
2017-03-23,dk,4619583
2017-03-23,do,388392
2017-03-23,ec,725096
2017-03-23,ee,92821
2017-03-23,es,9582999
2017-03-23,fi,3229647
2017-03-23,fr,7517219
2017-03-23,gb,24022310
2017-03-23,global,236768849
2017-03-23,gr,154692
2017-03-23,gt,429441
2017-03-23,hk,822412
2017-03-23,hn,248620
2017-03-23,hu,417659
2017-03-23,id,2991798
2017-03-23,ie,1799528
2017-03-23,is,240789
2017-03-23,it,5363306
2017-03-23,jp,540100
2017-03-23,lt,114352
2017-03-23,lu,32942
2017-03-23,lv,110114
2017-03-23,mx,16835362
2017-03-23,my,1876461
2017-03-23,nl,11797578
2017-03-23,no,5911526
2017-03-23,nz,2420365
2017-03-23,pa,313367
2017-03-23,pe,2731879
2017-03-23,ph,10028744
2017-03-23,pl,1958272
2017-03-23,pt,1359263
2017-03-23,py,348385
2017-03-23,se,10553358
2017-03-23,sg,2064857
2017-03-23,sk,114633
2017-03-23,sv,187952
2017-03-23,tr,2064772
2017-03-23,tw,1123946
2017-03-23,us,86042157
2017-03-23,uy,441228
2017-03-24,ar,7069134
2017-03-24,at,937908
2017-03-24,au,9054570
2017-03-24,be,1658952
2017-03-24,bo,218311
2017-03-24,br,16930326
2017-03-24,ca,10575705
2017-03-24,ch,1434867
2017-03-24,cl,5398903
2017-03-24,co,2328031
2017-03-24,cr,1004766
2017-03-24,cz,568277
2017-03-24,de,17738069
2017-03-24,dk,5046509
2017-03-24,do,406181
2017-03-24,ec,736407
2017-03-24,ee,89978
2017-03-24,es,10003217
2017-03-24,fi,3721706
2017-03-24,fr,8098501
2017-03-24,gb,25287416
2017-03-24,global,242332642
2017-03-24,gr,166604
2017-03-24,gt,473473
2017-03-24,hk,785515
2017-03-24,hn,264286
2017-03-24,hu,429397
2017-03-24,id,2923624
2017-03-24,ie,1858387
2017-03-24,is,245598
2017-03-24,it,5887471
2017-03-24,jp,527820
2017-03-24,lt,108513
2017-03-24,lu,34143
2017-03-24,lv,98496
2017-03-24,mx,17545463
2017-03-24,my,1801791
2017-03-24,nl,12013104
2017-03-24,no,6466893
2017-03-24,nz,2459280
2017-03-24,pa,328698
2017-03-24,pe,2742029
2017-03-24,ph,9696634
2017-03-24,pl,1951686
2017-03-24,pt,1367527
2017-03-24,py,372591
2017-03-24,se,11748459
2017-03-24,sg,1996620
2017-03-24,sk,104326
2017-03-24,sv,193843
2017-03-24,tr,2043404
2017-03-24,tw,1177623
2017-03-24,us,87310588
2017-03-24,uy,504855
2017-03-25,ar,7383390
2017-03-25,at,939674
2017-03-25,au,8781697
2017-03-25,be,1812151
2017-03-25,bo,211974
2017-03-25,br,17551125
2017-03-25,ca,9709121
2017-03-25,ch,1470142
2017-03-25,cl,5673571
2017-03-25,co,2358317
2017-03-25,cr,936619
2017-03-25,cz,535610
2017-03-25,de,18269038
2017-03-25,dk,4537046
2017-03-25,do,452475
2017-03-25,ec,792963
2017-03-25,ee,58502
2017-03-25,es,10690195
2017-03-25,fi,3617074
2017-03-25,fr,8969577
2017-03-25,gb,25533075
2017-03-25,global,233405874
2017-03-25,gr,144859
2017-03-25,gt,455955
2017-03-25,hk,802813
2017-03-25,hn,272779
2017-03-25,hu,391958
2017-03-25,id,2719361
2017-03-25,ie,2044152
2017-03-25,is,229461
2017-03-25,it,5853050
2017-03-25,jp,571729
2017-03-25,lt,98441
2017-03-25,lu,37684
2017-03-25,lv,84114
2017-03-25,mx,17833336
2017-03-25,my,1604056
2017-03-25,nl,11081511
2017-03-25,no,6095296
2017-03-25,nz,2216333
2017-03-25,pa,321866
2017-03-25,pe,2803517
2017-03-25,ph,9239698
2017-03-25,pl,2039499
2017-03-25,pt,1322247
2017-03-25,py,410295
2017-03-25,se,10913368
2017-03-25,sg,1918938
2017-03-25,sk,95420
2017-03-25,sv,212028
2017-03-25,tr,2044331
2017-03-25,tw,1070511
2017-03-25,us,79429334
2017-03-25,uy,517495
2017-03-26,ar,6384182
2017-03-26,at,773988
2017-03-26,au,8577376
2017-03-26,be,1653659
2017-03-26,bo,178790
2017-03-26,br,14230753
2017-03-26,ca,8872224
2017-03-26,ch,1214662
2017-03-26,cl,5077838
2017-03-26,co,2046950
2017-03-26,cr,864958
2017-03-26,cz,531395
2017-03-26,de,14561557
2017-03-26,dk,3892151
2017-03-26,do,385299
2017-03-26,ec,670093
2017-03-26,ee,63521
2017-03-26,es,8687658
2017-03-26,fi,2847197
2017-03-26,fr,7355530
2017-03-26,gb,21563140
2017-03-26,global,203753180
2017-03-26,gr,143097
2017-03-26,gt,395659
2017-03-26,hk,743322
2017-03-26,hn,253092
2017-03-26,hu,347264
2017-03-26,id,2631261
2017-03-26,ie,1755973
2017-03-26,is,185366
2017-03-26,it,4555257
2017-03-26,jp,572071
2017-03-26,lt,94138
2017-03-26,lu,30992
2017-03-26,lv,88972
2017-03-26,mx,15362151
2017-03-26,my,1606229
2017-03-26,nl,9325663
2017-03-26,no,5028244
2017-03-26,nz,2128495
2017-03-26,pa,283693
2017-03-26,pe,2551878
2017-03-26,ph,8992379
2017-03-26,pl,1801008
2017-03-26,pt,1136359
2017-03-26,py,316017
2017-03-26,se,8908407
2017-03-26,sg,1901418
2017-03-26,sk,93636
2017-03-26,sv,186211
2017-03-26,tr,1954394
2017-03-26,tw,1044533
2017-03-26,us,70474340
2017-03-26,uy,418394
2017-03-27,ar,6220629
2017-03-27,at,814226
2017-03-27,au,8588274
2017-03-27,be,1493267
2017-03-27,bo,198117
2017-03-27,br,14447138
2017-03-27,ca,9503343
2017-03-27,ch,1308127
2017-03-27,cl,5341740
2017-03-27,co,2177275
2017-03-27,cr,944546
2017-03-27,cz,552858
2017-03-27,de,14757645
2017-03-27,dk,4275467
2017-03-27,do,357565
2017-03-27,ec,686767
2017-03-27,ee,68705
2017-03-27,es,9093781
2017-03-27,fi,3049167
2017-03-27,fr,6971886
2017-03-27,gb,22750905
2017-03-27,global,217030863
2017-03-27,gr,124561
2017-03-27,gt,407408
2017-03-27,hk,816738
2017-03-27,hn,229350
2017-03-27,hu,381869
2017-03-27,id,2845528
2017-03-27,ie,1776524
2017-03-27,is,233034
2017-03-27,it,4984966
2017-03-27,jp,569515
2017-03-27,lt,94930
2017-03-27,lu,31289
2017-03-27,lv,85611
2017-03-27,mx,15816727
2017-03-27,my,1716150
2017-03-27,nl,10723995
2017-03-27,no,5679400
2017-03-27,nz,2204306
2017-03-27,pa,284797
2017-03-27,pe,2714765
2017-03-27,ph,9506128
2017-03-27,pl,1824459
2017-03-27,pt,1314941
2017-03-27,py,350960
2017-03-27,se,9549157
2017-03-27,sg,2029113
2017-03-27,sk,95335
2017-03-27,sv,183333
2017-03-27,tr,1963968
2017-03-27,tw,1123131
2017-03-27,us,76676431
2017-03-27,uy,455372
2017-03-28,ar,6171435
2017-03-28,at,811551
2017-03-28,au,8480206
2017-03-28,be,1473058
2017-03-28,bo,193679
2017-03-28,br,15100859
2017-03-28,ca,9605506
2017-03-28,ch,1303081
2017-03-28,cl,5126972
2017-03-28,co,2119281
2017-03-28,cr,938697
2017-03-28,cz,549786
2017-03-28,de,14794710
2017-03-28,dk,4276351
2017-03-28,do,367733
2017-03-28,ec,685078
2017-03-28,ee,72374
2017-03-28,es,9531157
2017-03-28,fi,3056176
2017-03-28,fr,6954738
2017-03-28,gb,22100021
2017-03-28,global,219354853
2017-03-28,gr,123104
2017-03-28,gt,443065
2017-03-28,hk,830623
2017-03-28,hn,237373
2017-03-28,hu,387356
2017-03-28,id,2803799
2017-03-28,ie,1697086
2017-03-28,is,221416
2017-03-28,it,5230762
2017-03-28,jp,592641
2017-03-28,lt,93888
2017-03-28,lu,31590
2017-03-28,lv,88010
2017-03-28,mx,16923843
2017-03-28,my,1742630
2017-03-28,nl,10526138
2017-03-28,no,5728674
2017-03-28,nz,2176462
2017-03-28,pa,304717
2017-03-28,pe,2767388
2017-03-28,ph,9534243
2017-03-28,pl,1828660
2017-03-28,pt,1308048
2017-03-28,py,358728
2017-03-28,se,9478000
2017-03-28,sg,2028257
2017-03-28,sk,100375
2017-03-28,sv,189582
2017-03-28,tr,2001612
2017-03-28,tw,1167429
2017-03-28,us,78000579
2017-03-28,uy,466779
2017-03-29,ar,6533387
2017-03-29,at,848939
2017-03-29,au,8494212
2017-03-29,be,1564298
2017-03-29,bo,204149
2017-03-29,br,15293097
2017-03-29,ca,9556378
2017-03-29,ch,1369862
2017-03-29,cl,5350280
2017-03-29,co,2231057
2017-03-29,cr,989563
2017-03-29,cz,551120
2017-03-29,de,14693181
2017-03-29,dk,4252679
2017-03-29,do,342766
2017-03-29,ec,717809
2017-03-29,ee,76567
2017-03-29,es,9823873
2017-03-29,fi,3097718
2017-03-29,fr,7703935
2017-03-29,gb,21814185
2017-03-29,global,220278646
2017-03-29,gr,130834
2017-03-29,gt,448401
2017-03-29,hk,832219
2017-03-29,hn,257008
2017-03-29,hu,382590
2017-03-29,id,3007500
2017-03-29,ie,1731512
2017-03-29,is,221664
2017-03-29,it,5456266
2017-03-29,jp,588911
2017-03-29,lt,97818
2017-03-29,lu,33972
2017-03-29,lv,95228
2017-03-29,mx,17071195
2017-03-29,my,1769766
2017-03-29,nl,10595650
2017-03-29,no,5699313
2017-03-29,nz,2204341
2017-03-29,pa,290692
2017-03-29,pe,2609714
2017-03-29,ph,9647413
2017-03-29,pl,1869255
2017-03-29,pt,1358897
2017-03-29,py,347821
2017-03-29,se,9522900
2017-03-29,sg,2074442
2017-03-29,sk,105119
2017-03-29,sv,185824
2017-03-29,tr,2053753
2017-03-29,tw,1345155
2017-03-29,us,77390621
2017-03-29,uy,451019
2017-03-30,ar,6495850
2017-03-30,at,837443
2017-03-30,au,8251349
2017-03-30,be,1593597
2017-03-30,bo,226357
2017-03-30,br,15515063
2017-03-30,ca,9341206
2017-03-30,ch,1348465
2017-03-30,cl,5412753
2017-03-30,co,2324649
2017-03-30,cr,1016037
2017-03-30,cz,564044
2017-03-30,de,15043074
2017-03-30,dk,4320415
2017-03-30,do,377987
2017-03-30,ec,728453
2017-03-30,ee,76372
2017-03-30,es,10092299
2017-03-30,fi,3198616
2017-03-30,fr,7326058
2017-03-30,gb,22430254
2017-03-30,global,219631181
2017-03-30,gr,139353
2017-03-30,gt,454934
2017-03-30,hk,831815
2017-03-30,hn,258592
2017-03-30,hu,393313
2017-03-30,id,3052031
2017-03-30,ie,1743015
2017-03-30,is,224131
2017-03-30,it,5380034
2017-03-30,jp,585378
2017-03-30,lt,108897
2017-03-30,lu,38757
2017-03-30,lv,99281
2017-03-30,mx,17357259
2017-03-30,my,1770882
2017-03-30,nl,10506533
2017-03-30,no,5719872
2017-03-30,nz,2245252
2017-03-30,pa,315926
2017-03-30,pe,2770078
2017-03-30,ph,9636922
2017-03-30,pl,1906370
2017-03-30,pt,1301172
2017-03-30,py,375499
2017-03-30,se,9697992
2017-03-30,sg,2051033
2017-03-30,sk,110326
2017-03-30,sv,186154
2017-03-30,tr,2062174
2017-03-30,tw,1196416
2017-03-30,us,76274268
2017-03-30,uy,475635
2017-03-31,ar,6913340
2017-03-31,at,932758
2017-03-31,au,8487425
2017-03-31,be,1596189
2017-03-31,bo,221378
2017-03-31,br,17028277
2017-03-31,ca,9619318
2017-03-31,ch,1433525
2017-03-31,cl,5766976
2017-03-31,co,2398596
2017-03-31,cr,1049602
2017-03-31,cz,554694
2017-03-31,de,17709480
2017-03-31,dk,4949729
2017-03-31,do,405592
2017-03-31,ec,737403
2017-03-31,ee,82785
2017-03-31,es,10509603
2017-03-31,fi,3555173
2017-03-31,fr,9530157
2017-03-31,gb,23435652
2017-03-31,global,229876498
2017-03-31,gr,134076
2017-03-31,gt,480738
2017-03-31,hk,775189
2017-03-31,hn,286136
2017-03-31,hu,420525
2017-03-31,id,2933316
2017-03-31,ie,1788052
2017-03-31,is,234159
2017-03-31,it,5629171
2017-03-31,jp,562147
2017-03-31,lt,97909
2017-03-31,lu,37589
2017-03-31,lv,89357
2017-03-31,mx,18086171
2017-03-31,my,1714831
2017-03-31,nl,11097044
2017-03-31,no,6390584
2017-03-31,nz,2310946
2017-03-31,pa,336996
2017-03-31,pe,2787370
2017-03-31,ph,9367955
2017-03-31,pl,1989667
2017-03-31,pt,1362080
2017-03-31,py,359459
2017-03-31,se,11192668
2017-03-31,sg,2077085
2017-03-31,sk,108066
2017-03-31,sv,203735
2017-03-31,tr,2069837
2017-03-31,tw,1178467
2017-03-31,us,80785756
2017-03-31,uy,524770
2017-04-01,ar,7317028
2017-04-01,at,916412
2017-04-01,au,8150089
2017-04-01,be,1632891
2017-04-01,bo,211144
2017-04-01,br,17130957
2017-04-01,ca,8978946
2017-04-01,ch,1415701
2017-04-01,cl,5570103
2017-04-01,co,2345892
2017-04-01,cr,1023636
2017-04-01,cz,505489
2017-04-01,de,17272896
2017-04-01,dk,4623691
2017-04-01,do,442478
2017-04-01,ec,774359
2017-04-01,ee,65152
2017-04-01,es,10936728
2017-04-01,fi,3378784
2017-04-01,fr,9290613
2017-04-01,gb,22425432
2017-04-01,global,219372156
2017-04-01,gr,146185
2017-04-01,gt,461650
2017-04-01,hk,797652
2017-04-01,hn,300071
2017-04-01,hu,379165
2017-04-01,id,2729676
2017-04-01,ie,1849915
2017-04-01,is,206620
2017-04-01,it,5610952
2017-04-01,jp,609403
2017-04-01,lt,97482
2017-04-01,lu,35727
2017-04-01,lv,80128
2017-04-01,mx,17988796
2017-04-01,my,1545516
2017-04-01,nl,10051591
2017-04-01,no,5916976
2017-04-01,nz,2100189
2017-04-01,pa,343706
2017-04-01,pe,2787038
2017-04-01,ph,8849784
2017-04-01,pl,1997874
2017-04-01,pt,1248883
2017-04-01,py,349805
2017-04-01,se,10446310
2017-04-01,sg,2051886
2017-04-01,sk,103941
2017-04-01,sv,217867
2017-04-01,tr,2044279
2017-04-01,tw,1007477
2017-04-01,us,75046833
2017-04-01,uy,510459
2017-04-02,ar,6224695
2017-04-02,at,809511
2017-04-02,au,7945973
2017-04-02,be,1507786
2017-04-02,bo,184728
2017-04-02,br,14056539
2017-04-02,ca,8630019
2017-04-02,ch,1181603
2017-04-02,cl,4948819
2017-04-02,co,2103701
2017-04-02,cr,841255
2017-04-02,cz,513157
2017-04-02,de,14638044
2017-04-02,dk,3931693
2017-04-02,do,373459
2017-04-02,ec,650928
2017-04-02,ee,69196
2017-04-02,es,8883529
2017-04-02,fi,2765437
2017-04-02,fr,7845386
2017-04-02,gb,20066164
2017-04-02,global,195571393
2017-04-02,gr,126411
2017-04-02,gt,370232
2017-04-02,hk,751039
2017-04-02,hn,244680
2017-04-02,hu,345657
2017-04-02,id,2738126
2017-04-02,ie,1662404
2017-04-02,is,160170
2017-04-02,it,4401438
2017-04-02,jp,630003
2017-04-02,lt,95640
2017-04-02,lu,31281
2017-04-02,lv,85245
2017-04-02,mx,15345885
2017-04-02,my,1565498
2017-04-02,nl,8745755
2017-04-02,no,4935572
2017-04-02,nz,2049055
2017-04-02,pa,297683
2017-04-02,pe,2549499
2017-04-02,ph,8466080
2017-04-02,pl,1761024
2017-04-02,pt,1142810
2017-04-02,py,336964
2017-04-02,se,8504494
2017-04-02,sg,1967976
2017-04-02,sk,97693
2017-04-02,sv,191317
2017-04-02,tr,1906844
2017-04-02,tw,940704
2017-04-02,us,68207041
2017-04-02,uy,423808
2017-04-03,ar,6213090
2017-04-03,at,798253
2017-04-03,au,8383558
2017-04-03,be,1524725
2017-04-03,bo,192072
2017-04-03,br,14373847
2017-04-03,ca,9072117
2017-04-03,ch,1243025
2017-04-03,cl,5252079
2017-04-03,co,2125850
2017-04-03,cr,911081
2017-04-03,cz,519419
2017-04-03,de,14175868
2017-04-03,dk,4394394
2017-04-03,do,318253
2017-04-03,ec,621267
2017-04-03,ee,70581
2017-04-03,es,9301631
2017-04-03,fi,2938977
2017-04-03,fr,7869013
2017-04-03,gb,21328627
2017-04-03,global,207996661
2017-04-03,gr,116759
2017-04-03,gt,397689
2017-04-03,hk,778688
2017-04-03,hn,234493
2017-04-03,hu,356205
2017-04-03,id,3051091
2017-04-03,ie,1605740
2017-04-03,is,201554
2017-04-03,it,4895376
2017-04-03,jp,571392
2017-04-03,lt,86983
2017-04-03,lu,33749
2017-04-03,lv,83926
2017-04-03,mx,15915330
2017-04-03,my,1704549
2017-04-03,nl,9940164
2017-04-03,no,5625233
2017-04-03,nz,2106461
2017-04-03,pa,278102
2017-04-03,pe,2662620
2017-04-03,ph,9323552
2017-04-03,pl,1746508
2017-04-03,pt,1319204
2017-04-03,py,323115
2017-04-03,se,9057050
2017-04-03,sg,2129189
2017-04-03,sk,98243
2017-04-03,sv,172520
2017-04-03,tr,2008993
2017-04-03,tw,988978
2017-04-03,us,73288806
2017-04-03,uy,457967
2017-04-04,ar,6372449
2017-04-04,at,795689
2017-04-04,au,8367092
2017-04-04,be,1513271
2017-04-04,bo,202377
2017-04-04,br,14735485
2017-04-04,ca,9050812
2017-04-04,ch,1222552
2017-04-04,cl,5371682
2017-04-04,co,2232809
2017-04-04,cr,991965
2017-04-04,cz,514282
2017-04-04,de,14108324
2017-04-04,dk,4336482
2017-04-04,do,351959
2017-04-04,ec,708976
2017-04-04,ee,70897
2017-04-04,es,9702993
2017-04-04,fi,2998220
2017-04-04,fr,7718258
2017-04-04,gb,20548048
2017-04-04,global,209968222
2017-04-04,gr,116245
2017-04-04,gt,443352
2017-04-04,hk,774896
2017-04-04,hn,253465
2017-04-04,hu,348203
2017-04-04,id,3111252
2017-04-04,ie,1637676
2017-04-04,is,199866
2017-04-04,it,5101713
2017-04-04,jp,590832
2017-04-04,lt,82334
2017-04-04,lu,31036
2017-04-04,lv,78868
2017-04-04,mx,16672797
2017-04-04,my,1743752
2017-04-04,nl,10037503
2017-04-04,no,5521421
2017-04-04,nz,2085669
2017-04-04,pa,303100
2017-04-04,pe,2786646
2017-04-04,ph,9676189
2017-04-04,pl,1742456
2017-04-04,pt,1341918
2017-04-04,py,355631
2017-04-04,se,8984821
2017-04-04,sg,2108366
2017-04-04,sk,88999
2017-04-04,sv,190501
2017-04-04,tr,2025299
2017-04-04,tw,1064050
2017-04-04,us,73849908
2017-04-04,uy,488505
2017-04-05,ar,6534299
2017-04-05,at,821609
2017-04-05,au,8475107
2017-04-05,be,1490262
2017-04-05,bo,212806
2017-04-05,br,14953649
2017-04-05,ca,9053189
2017-04-05,ch,1281746
2017-04-05,cl,5414572
2017-04-05,co,2248372
2017-04-05,cr,990057
2017-04-05,cz,525059
2017-04-05,de,14400928
2017-04-05,dk,4252084
2017-04-05,do,352647
2017-04-05,ec,711188
2017-04-05,ee,71645
2017-04-05,es,9666453
2017-04-05,fi,3012201
2017-04-05,fr,8048613
2017-04-05,gb,20787819
2017-04-05,global,210320114
2017-04-05,gr,129324
2017-04-05,gt,442715
2017-04-05,hk,773483
2017-04-05,hn,255365
2017-04-05,hu,361767
2017-04-05,id,3065598
2017-04-05,ie,1649565
2017-04-05,is,194695
2017-04-05,it,5130557
2017-04-05,jp,581594
2017-04-05,lt,92039
2017-04-05,lu,30270
2017-04-05,lv,87955
2017-04-05,mx,16715407
2017-04-05,my,1712058
2017-04-05,nl,9915645
2017-04-05,no,5714555
2017-04-05,nz,2132957
2017-04-05,pa,307830
2017-04-05,pe,2753684
2017-04-05,ph,9654135
2017-04-05,pl,1794729
2017-04-05,pt,1435886
2017-04-05,py,342720
2017-04-05,se,9062296
2017-04-05,sg,2083015
2017-04-05,sk,93630
2017-04-05,sv,195614
2017-04-05,tr,2083247
2017-04-05,tw,1212895
2017-04-05,us,72952105
2017-04-05,uy,460276
2017-04-06,ar,6439403
2017-04-06,at,824482
2017-04-06,au,8421821
2017-04-06,be,1536735
2017-04-06,bo,216024
2017-04-06,br,15302780
2017-04-06,ca,8798879
2017-04-06,ch,1264955
2017-04-06,cl,5393611
2017-04-06,co,2311880
2017-04-06,cr,1007721
2017-04-06,cz,534033
2017-04-06,de,14558031
2017-04-06,dk,4342327
2017-04-06,do,371591
2017-04-06,ec,723830
2017-04-06,ee,75534
2017-04-06,es,10301991
2017-04-06,fi,3092932
2017-04-06,fr,7749623
2017-04-06,gb,21073658
